,date,^spx_zamkniecie,aapl.us_zamkniecie,mcd.us_zamkniecie,msft.us_zamkniecie
475,2001-11-26,1157.42,0.325397,19.5911,22.9597
476,2001-11-27,1149.5,0.319655,19.3196,22.4633
477,2001-11-28,1128.52,0.312676,19.1347,22.1357
478,2001-11-29,1140.2,0.310842,19.1554,22.8574
479,2001-11-30,1139.45,0.324231,19.1898,22.639
480,2001-12-03,1129.9,0.320602,19.1051,22.8356
481,2001-12-04,1144.8,0.34092,19.2133,23.2704
482,2001-12-05,1170.35,0.361677,19.649,24.007
483,2001-12-06,1167.1,0.346743,19.7474,24.2017
484,2001-12-07,1158.31,0.343124,19.235,23.9087
485,2001-12-10,1139.93,0.343124,19.3196,23.6368
486,2001-12-11,1136.76,0.331539,18.9508,23.7291
487,2001-12-12,1137.07,0.326993,18.3331,23.9514
488,2001-12-13,1119.38,0.319655,18.3331,23.3578
489,2001-12-14,1123.09,0.310603,19.1612,23.7668
490,2001-12-17,1134.36,0.313812,18.635,24.3178
491,2001-12-18,1142.92,0.319984,18.876,24.423
492,2001-12-19,1149.56,0.329066,18.7098,24.4936
493,2001-12-20,1139.93,0.31473,18.3409,23.5335
494,2001-12-21,1144.89,0.319655,18.519,23.8085
495,2001-12-24,1144.65,0.325099,18.4865,23.7152
496,2001-12-26,1149.37,0.326993,18.6626,23.8542
497,2001-12-27,1157.13,0.336065,19.1141,23.9187
498,2001-12-28,1161.02,0.341229,19.0186,23.9257
499,2001-12-31,1148.08,0.333403,18.9271,23.3488
500,2002-01-02,1154.67,0.354669,18.9419,23.6368
501,2002-01-03,1165.27,0.358916,19.1554,24.4061
502,2002-01-04,1172.51,0.36075,19.297,24.2851
503,2002-01-07,1164.89,0.348597,19.4465,24.1659
504,2002-01-08,1160.71,0.34408,19.5615,24.4528
505,2002-01-09,1155.14,0.329366,19.2203,24.2166
506,2002-01-10,1156.55,0.323284,19.1681,24.423
507,2002-01-11,1145.6,0.320602,18.8327,24.1837
508,2002-01-14,1138.41,0.321798,18.6055,24.1391
509,2002-01-15,1146.19,0.330352,18.7334,24.5153
510,2002-01-16,1127.57,0.316335,18.6626,23.9257
511,2002-01-17,1138.88,0.342136,18.9341,24.6276
512,2002-01-18,1127.58,0.3376,18.8977,23.2992
513,2002-01-22,1119.31,0.332147,19.1612,22.7214
514,2002-01-23,1128.18,0.350332,19.5911,22.4633
515,2002-01-24,1132.15,0.353462,18.9271,22.773
516,2002-01-25,1133.28,0.353791,18.3193,22.4861
517,2002-01-28,1133.06,0.35409,18.8613,22.495
518,2002-01-29,1100.64,0.351268,18.7796,21.9669
519,2002-01-30,1113.57,0.366582,19.297,22.1585
520,2002-01-31,1130.2,0.376233,19.4337,22.4553
521,2002-02-01,1122.2,0.387638,19.0423,22.0851
522,2002-02-04,1094.44,0.388544,19.0186,21.546
523,2002-02-05,1090.02,0.387299,19.4465,21.554
524,2002-02-06,1083.51,0.375784,19.4416,21.2929
525,2002-02-07,1080.17,0.369911,19.3501,21.0794
526,2002-02-08,1096.22,0.365944,19.1051,21.3802
527,2002-02-11,1111.94,0.38026,19.3048,21.546
528,2002-02-12,1107.5,0.376233,19.1976,21.1996
529,2002-02-13,1118.51,0.380798,19.2576,21.7912
530,2002-02-14,1116.48,0.374498,19.2055,21.7415
531,2002-02-15,1104.18,0.363711,19.1298,21.2313
532,2002-02-19,1083.34,0.34436,18.7334,20.7747
533,2002-02-20,1097.98,0.351886,19.2832,21.1132
534,2002-02-21,1080.95,0.327312,18.9675,20.4608
535,2002-02-22,1089.84,0.346134,19.2704,20.446
536,2002-02-25,1109.43,0.362345,19.1759,20.8243
537,2002-02-26,1109.38,0.360431,18.9508,20.6426
538,2002-02-27,1109.89,0.33432,18.8613,20.577
539,2002-02-28,1106.73,0.330352,18.6626,20.5612
540,2002-03-01,1131.78,0.356812,18.7098,21.6304
541,2002-03-04,1153.84,0.369603,19.1976,22.3144
542,2002-03-05,1146.14,0.358317,19.7474,22.2399
543,2002-03-06,1162.77,0.366582,20.0642,22.4316
544,2002-03-07,1157.54,0.371078,19.8369,22.1089
545,2002-03-08,1164.31,0.375435,19.9559,22.5417
546,2002-03-11,1168.26,0.381426,19.9481,22.6777
547,2002-03-12,1165.58,0.376233,20.2706,22.0464
548,2002-03-13,1154.09,0.372594,19.9481,21.8925
549,2002-03-14,1153.04,0.371627,20.128,21.5788
550,2002-03-15,1166.16,0.379662,20.5352,22.0244
551,2002-03-18,1165.55,0.376541,20.3346,21.9084
552,2002-03-19,1170.29,0.378376,20.5942,21.9382
553,2002-03-20,1151.85,0.379333,20.5568,21.1856
554,2002-03-21,1153.59,0.369333,20.5204,21.6304
555,2002-03-22,1148.7,0.366582,19.7691,21.3096
556,2002-03-25,1131.87,0.355555,19.4612,20.8779
557,2002-03-26,1138.49,0.357091,19.656,20.8243
558,2002-03-27,1144.58,0.357091,19.9785,20.9533
559,2002-03-28,1147.39,0.360431,19.8448,21.262
560,2002-04-01,1146.54,0.372254,19.4848,21.2849
561,2002-04-02,1136.76,0.366582,19.6619,20.2018
562,2002-04-03,1125.4,0.361677,19.656,19.8552
563,2002-04-04,1126.34,0.379034,19.8713,19.894
564,2002-04-05,1122.73,0.376541,20.2706,19.6935
565,2002-04-08,1125.29,0.37387,20.373,20.1711
566,2002-04-09,1117.8,0.366841,20.128,19.347
567,2002-04-10,1130.47,0.375435,19.9864,19.8484
568,2002-04-11,1103.69,0.378376,19.8143,19.3133
569,2002-04-12,1111.01,0.381426,19.8782,19.7133
570,2002-04-15,1102.55,0.38053,19.5911,19.628
571,2002-04-16,1128.37,0.391835,19.6619,20.3755
572,2002-04-17,1126.07,0.397318,19.4229,19.9625
573,2002-04-18,1124.47,0.38696,20.4653,19.8722
574,2002-04-19,1125.17,0.38026,20.4496,20.1641
575,2002-04-22,1107.83,0.37357,20.3778,19.5972
576,2002-04-23,1100.96,0.369015,20.5706,19.0304
577,2002-04-24,1093.14,0.361677,20.3778,18.6947
578,2002-04-25,1091.48,0.36714,20.2539,18.939
579,2002-04-26,1076.32,0.350332,20.1871,18.1498
580,2002-04-29,1065.45,0.364728,20.1724,18.4218
581,2002-04-30,1076.92,0.369333,20.309,18.4218
582,2002-05-01,1086.46,0.364987,20.3651,18.5895
583,2002-05-02,1084.56,0.36075,20.3778,18.0485
584,2002-05-03,1073.43,0.357988,20.9433,17.4687
585,2002-05-06,1052.67,0.344658,20.8057,17.1381
586,2002-05-07,1049.49,0.341807,20.8864,17.435
587,2002-05-08,1088.85,0.371078,20.6503,19.3778
588,2002-05-09,1073.01,0.368337,20.9375,18.3731
589,2002-05-10,1054.99,0.354967,21.3161,17.6405
590,2002-05-13,1074.56,0.364389,21.743,18.5757
591,2002-05-14,1097.28,0.389642,21.4382,19.347
592,2002-05-15,1091.07,0.384867,21.4941,19.2993
593,2002-05-16,1098.23,0.383869,21.4312,19.6508
594,2002-05-17,1106.59,0.380798,21.4587,19.755
595,2002-05-20,1091.88,0.376541,21.5394,19.0353
596,2002-05-21,1079.88,0.357091,21.7362,18.3969
597,2002-05-22,1086.02,0.370191,21.9162,18.9301
598,2002-05-23,1097.08,0.383251,21.7362,19.3222
599,2002-05-24,1083.82,0.36738,21.6377,18.7702
600,2002-05-28,1074.55,0.364987,21.5551,18.4415
601,2002-05-29,1067.66,0.364987,21.4587,18.3473
602,2002-05-30,1064.66,0.368337,21.2866,18.5608
603,2002-05-31,1067.14,0.354669,21.4056,17.9472
604,2002-06-03,1040.68,0.348916,21.0919,17.419
605,2002-06-04,1040.69,0.346743,20.9375,17.6196
606,2002-06-05,1049.9,0.345855,21.444,18.2123
607,2002-06-06,1029.15,0.337301,21.4519,18.2927
608,2002-06-07,1027.53,0.325697,21.3988,18.3235
609,2002-06-10,1030.74,0.326993,21.6703,18.6213
610,2002-06-11,1013.6,0.311569,21.3083,18.528
611,2002-06-12,1020.26,0.305708,21.2719,19.5813
612,2002-06-13,1009.56,0.297423,21.3161,19.1078
613,2002-06-14,1007.27,0.306006,20.8214,19.477
614,2002-06-17,1036.17,0.312676,21.323,19.628
615,2002-06-18,1037.14,0.306564,21.3083,19.7392
616,2002-06-19,1019.99,0.260555,21.4382,19.1663
617,2002-06-20,1006.29,0.260316,21.1066,19.0691
618,2002-06-21,989.14,0.256657,20.7359,18.4268
619,2002-06-24,992.72,0.262718,20.848,19.0929
620,2002-06-25,976.14,0.260874,20.7713,18.662
621,2002-06-26,973.53,0.252091,20.5795,19.0779
622,2002-06-27,990.64,0.259698,20.4998,19.3629
623,2002-06-28,989.82,0.269678,20.3424,19.2826
624,2002-07-01,968.65,0.259698,20.0907,18.5608
625,2002-07-02,948.09,0.257853,19.8143,18.1359
626,2002-07-03,953.99,0.267315,19.6136,18.4952
627,2002-07-05,989.03,0.28525,19.9038,19.338
628,2002-07-08,976.98,0.274293,19.9481,18.655
629,2002-07-09,952.83,0.266986,19.8782,18.7533
630,2002-07-10,920.47,0.263666,20.0847,18.4218
631,2002-07-11,927.37,0.27856,19.5822,18.655
632,2002-07-12,921.39,0.266687,19.3904,18.2848
633,2002-07-15,917.93,0.277643,18.9822,18.2629
634,2002-07-16,900.94,0.271911,18.6272,18.0653
635,2002-07-17,906.04,0.238074,18.3763,18.3324
636,2002-07-18,881.56,0.228313,17.9535,18.0206
637,2002-07-19,847.75,0.227675,17.2818,17.4687
638,2002-07-22,819.85,0.227067,16.6572,16.326
639,2002-07-23,797.7,0.220437,17.0457,15.1605
640,2002-07-24,843.43,0.231394,16.9955,16.2973
641,2002-07-25,838.68,0.218603,15.6234,15.0951
642,2002-07-26,852.84,0.218304,16.7939,15.9846
643,2002-07-29,898.96,0.228643,17.6456,17.0101
644,2002-07-30,902.78,0.234684,17.5158,16.9594
645,2002-07-31,911.62,0.232252,17.6957,16.9117
646,2002-08-01,884.66,0.225322,17.4037,16.1236
647,2002-08-02,864.24,0.219839,17.0191,15.651
648,2002-08-05,834.6,0.213159,17.0457,15.503
649,2002-08-06,859.57,0.224366,16.431,16.0996
650,2002-08-07,876.77,0.228643,16.7034,16.6
651,2002-08-08,905.46,0.23285,16.0867,17.2374
652,2002-08-09,908.64,0.228313,16.2765,16.9724
653,2002-08-12,903.8,0.228313,16.3887,17.0825
654,2002-08-13,884.21,0.221923,16.2008,16.5852
655,2002-08-14,919.62,0.230796,16.4487,17.5223
656,2002-08-15,930.25,0.237486,17.2758,17.5442
657,2002-08-16,928.77,0.240885,17.0191,17.6255
658,2002-08-19,950.7,0.243229,17.5974,18.3324
659,2002-08-20,937.43,0.242331,17.4263,17.9949
660,2002-08-21,949.36,0.245412,17.5325,18.4268
661,2002-08-22,962.7,0.243229,17.4479,18.7623
662,2002-08-23,940.86,0.23959,17.2678,18.4128
663,2002-08-26,947.95,0.236269,17.1312,18.3641
664,2002-08-27,934.82,0.225851,17.0545,17.9205
665,2002-08-28,917.87,0.223768,16.8558,17.4043
666,2002-08-29,917.8,0.223768,17.025,17.8291
667,2002-08-30,916.07,0.224704,16.9866,17.3049
668,2002-09-03,878.02,0.214067,16.4674,16.5692
669,2002-09-04,893.4,0.220437,15.9008,16.9951
670,2002-09-05,879.15,0.215792,15.707,16.185
671,2002-09-06,893.92,0.218912,15.2723,16.8522
672,2002-09-09,902.96,0.218603,15.3382,17.1679
673,2002-09-10,909.58,0.218304,15.2291,17.553
674,2002-09-11,909.45,0.217357,15.2586,17.1193
675,2002-09-12,886.91,0.215184,14.5219,16.6169
676,2002-09-13,889.81,0.215433,14.6792,16.886
677,2002-09-16,891.1,0.220717,15.5094,16.8354
678,2002-09-17,873.52,0.225322,13.5226,16.6675
679,2002-09-18,869.46,0.228643,12.9836,16.8274
680,2002-09-19,843.32,0.221923,12.7633,16.6338
681,2002-09-20,845.39,0.22615,12.8322,16.7301
682,2002-09-23,833.7,0.225851,12.9836,15.9439
683,2002-09-24,819.29,0.22282,12.7997,16.0996
684,2002-09-25,839.66,0.227067,12.9414,16.4025
685,2002-09-26,854.95,0.223768,13.1932,16.2893
686,2002-09-27,827.37,0.224096,13.1331,15.9517
687,2002-09-30,815.28,0.220717,12.6286,15.4167
688,2002-10-01,847.91,0.220717,13.0721,16.2973
689,2002-10-02,827.91,0.215433,13.0072,16.0759
690,2002-10-03,818.95,0.217686,12.7211,15.7602
691,2002-10-04,800.58,0.213499,12.5135,15.4335
692,2002-10-07,785.28,0.209382,12.4761,15.5278
693,2002-10-08,798.55,0.208284,12.5538,15.8584
694,2002-10-09,776.76,0.206779,11.8378,15.503
695,2002-10-10,803.92,0.214605,12.2745,16.3508
696,2002-10-11,835.32,0.220717,12.8489,17.2255
697,2002-10-14,841.44,0.224704,12.8489,17.3703
698,2002-10-15,881.27,0.230796,12.9128,18.4328
699,2002-10-16,860.02,0.221634,12.5135,17.7645
700,2002-10-17,879.2,0.214605,12.7476,17.8976
701,2002-10-18,884.39,0.218304,12.4998,18.7315
702,2002-10-21,899.72,0.221634,13.086,18.5121
703,2002-10-22,890.16,0.223768,13.5512,18.2123
704,2002-10-23,896.14,0.226439,13.7636,18.7533
705,2002-10-24,882.5,0.223418,13.3781,18.0574
706,2002-10-25,897.65,0.234684,13.2276,18.5697
707,2002-10-28,890.23,0.237486,13.0997,18.3145
708,2002-10-29,882.15,0.235003,13.1715,18.3562
709,2002-10-30,890.71,0.243229,13.0142,18.7245
710,2002-10-31,885.76,0.244733,12.9502,18.8507
711,2002-11-01,900.96,0.248981,12.9649,18.6848
712,2002-11-04,908.35,0.257205,13.1775,19.7809
713,2002-11-05,915.39,0.257205,13.5354,19.9774
714,2002-11-06,923.76,0.26213,13.6288,20.0986
715,2002-11-07,902.65,0.243487,13.8078,19.7471
716,2002-11-08,894.74,0.241115,12.7211,19.4274
717,2002-11-11,876.19,0.230796,12.2214,18.9837
718,2002-11-12,882.95,0.238074,12.2214,19.212
719,2002-11-13,882.53,0.237157,12.2627,19.5148
720,2002-11-14,904.27,0.248173,12.3689,20.0906
721,2002-11-15,909.83,0.242669,12.4299,19.9774
722,2002-11-18,900.36,0.238393,12.6905,19.6935
723,2002-11-19,896.74,0.232252,12.7545,19.3302
724,2002-11-20,914.15,0.236269,12.906,19.9546
725,2002-11-21,933.76,0.248981,13.3702,20.3914
726,2002-11-22,930.55,0.243787,13.3278,20.5215
727,2002-11-25,932.87,0.243229,13.0348,20.5215
728,2002-11-26,913.31,0.234684,13.0279,20.0618
729,2002-11-27,938.87,0.23926,13.2276,20.4758
730,2002-11-29,936.31,0.235951,13.2276,20.3348
731,2002-12-02,934.53,0.231095,13.3986,20.3348
732,2002-12-03,920.75,0.230796,13.0417,19.9864
733,2002-12-04,917.58,0.228025,13.1331,19.9268
734,2002-12-05,906.55,0.22282,13.4282,19.5078
735,2002-12-06,912.23,0.227377,12.8489,19.5505
736,2002-12-09,892.0,0.224704,12.4417,18.8644
737,2002-12-10,904.45,0.23255,12.4053,19.0353
738,2002-12-11,904.96,0.235951,12.2991,19.2656
739,2002-12-12,901.58,0.231095,12.4417,19.0929
740,2002-12-13,889.48,0.225004,12.3985,18.5042
741,2002-12-16,910.4,0.225851,12.4299,19.205
742,2002-12-17,902.99,0.22959,11.4336,19.1663
743,2002-12-18,891.12,0.221923,11.4139,18.8644
744,2002-12-19,884.25,0.216111,11.1817,18.7245
745,2002-12-20,895.76,0.215184,11.2615,18.7474
746,2002-12-23,897.38,0.220717,11.1199,19.0353
747,2002-12-24,892.47,0.218603,11.0717,18.9667
748,2002-12-26,889.66,0.219211,11.1376,18.8189
749,2002-12-27,875.4,0.214067,11.0855,18.671
750,2002-12-30,879.39,0.214346,11.2615,18.5895
751,2002-12-31,879.82,0.218304,11.4975,18.2193
752,2003-01-02,909.03,0.225322,11.833,18.939
753,2003-01-03,908.59,0.226788,11.53,18.9608
754,2003-01-06,929.01,0.226788,11.9048,19.3043
755,2003-01-07,922.93,0.225851,11.9205,19.6677
756,2003-01-08,909.93,0.221634,12.0384,19.1167
757,2003-01-09,927.57,0.223418,12.0641,19.6756
758,2003-01-10,927.57,0.224096,12.3286,19.7133
759,2003-01-13,926.26,0.22282,12.3926,19.8802
760,2003-01-14,931.66,0.222252,12.1251,20.0827
761,2003-01-15,918.22,0.219541,11.9342,19.8335
762,2003-01-16,914.6,0.222531,11.3323,19.5078
763,2003-01-17,901.78,0.214605,11.0471,18.1428
764,2003-01-21,887.62,0.213499,10.9683,18.0961
765,2003-01-22,878.36,0.211276,10.9831,17.9789
766,2003-01-23,887.34,0.215433,10.7255,18.4268
767,2003-01-24,861.4,0.21002,10.6556,17.571
768,2003-01-27,847.48,0.215184,10.512,17.3337
769,2003-01-28,858.54,0.221923,10.4923,17.2116
770,2003-01-29,864.36,0.227067,10.2799,17.5967
771,2003-01-30,844.61,0.217985,10.34,17.0031
772,2003-01-31,855.7,0.218603,10.1816,16.7301
773,2003-02-03,860.32,0.22312,10.3831,17.1113
774,2003-02-04,848.2,0.222252,10.2258,16.6815
775,2003-02-05,843.59,0.219839,10.0528,16.5554
776,2003-02-06,838.15,0.219541,9.78224,16.7132
777,2003-02-07,829.69,0.215433,9.68684,16.4243
778,2003-02-10,835.97,0.218304,9.79503,16.7052
779,2003-02-11,829.2,0.218304,9.93862,16.3678
780,2003-02-12,818.68,0.219211,9.89046,16.3678
781,2003-02-13,817.37,0.221345,9.70159,16.5632
782,2003-02-14,834.89,0.22312,9.73896,17.025
783,2003-02-18,851.17,0.232252,9.61602,17.5967
784,2003-02-19,845.13,0.225851,9.65536,17.295
785,2003-02-20,837.1,0.224704,9.56586,17.025
786,2003-02-21,848.17,0.228313,9.70946,17.3496
787,2003-02-24,832.58,0.224366,9.48816,16.9724
788,2003-02-25,838.57,0.228643,9.4026,17.0488
789,2003-02-26,827.55,0.220717,9.16006,16.6338
790,2003-02-27,837.28,0.22615,9.47243,16.6248
791,2003-02-28,841.15,0.228313,9.73208,16.7052
792,2003-03-03,834.81,0.22312,9.43112,16.5931
793,2003-03-04,821.99,0.221634,9.23097,16.2685
794,2003-03-05,829.85,0.222531,9.13173,16.5255
795,2003-03-06,822.1,0.221634,9.01548,16.4095
796,2003-03-07,828.89,0.221015,9.16577,16.6099
797,2003-03-10,807.48,0.218603,8.93777,16.1781
798,2003-03-11,800.73,0.216709,8.91605,16.0669
799,2003-03-12,804.19,0.21641,8.85368,16.5018
800,2003-03-13,831.9,0.224096,9.15219,17.3873
801,2003-03-14,833.27,0.225004,9.67995,17.5303
802,2003-03-17,862.79,0.228313,9.79503,18.2848
803,2003-03-18,866.45,0.228313,10.2328,18.3562
804,2003-03-19,874.02,0.227377,10.4176,18.5608
805,2003-03-20,875.67,0.227067,10.2799,18.5042
806,2003-03-21,895.79,0.228313,10.4756,18.6947
807,2003-03-24,864.23,0.218603,10.0311,17.8291
808,2003-03-25,874.74,0.221634,10.1266,17.972
809,2003-03-26,869.95,0.219541,10.1727,17.8062
810,2003-03-27,868.52,0.220717,10.3684,17.6553
811,2003-03-28,863.5,0.221923,10.6103,17.3873
812,2003-03-31,848.18,0.215184,10.34,17.0657
813,2003-04-01,858.48,0.215433,10.0458,17.1679
814,2003-04-02,880.9,0.22312,10.2405,18.1359
815,2003-04-03,876.45,0.220139,10.0675,18.1428
816,2003-04-04,878.85,0.219541,10.4058,17.6852
817,2003-04-07,879.93,0.220717,11.2979,17.7427
818,2003-04-08,878.29,0.219839,11.3254,18.0326
819,2003-04-09,865.99,0.215792,11.0855,17.3247
820,2003-04-10,871.58,0.218603,11.2979,17.3337
821,2003-04-11,868.3,0.200947,11.2822,17.0577
822,2003-04-14,885.23,0.206779,11.2271,17.4519
823,2003-04-15,890.81,0.203938,11.3323,17.3496
824,2003-04-16,879.91,0.201576,11.2615,17.563
825,2003-04-17,893.58,0.199741,11.4395,17.9789
826,2003-04-21,892.01,0.20001,11.4464,17.7735
827,2003-04-22,911.37,0.205483,11.4749,18.1428
828,2003-04-23,919.02,0.206779,11.3323,18.1359
829,2003-04-24,911.43,0.204566,11.3854,17.972
830,2003-04-25,898.81,0.20305,11.3038,17.7735
831,2003-04-28,914.84,0.210996,12.1092,18.1428
832,2003-04-29,917.84,0.214067,12.3572,18.1964
833,2003-04-30,916.92,0.21641,12.2273,18.0206
834,2003-05-01,916.3,0.218603,12.2686,18.1309
835,2003-05-02,930.08,0.219839,12.5795,18.4218
836,2003-05-05,926.55,0.244733,12.5077,18.2271
837,2003-05-06,934.39,0.266387,12.7869,18.5975
838,2003-05-07,929.62,0.268422,12.4349,18.3235
839,2003-05-08,920.27,0.274024,12.3335,18.1498
840,2003-05-09,933.41,0.27856,12.5716,18.5757
841,2003-05-12,945.11,0.282518,13.078,18.4783
842,2003-05-13,942.3,0.284382,13.0633,18.3235
843,2003-05-14,939.28,0.282518,13.2708,18.0733
844,2003-05-15,946.67,0.28525,13.3004,18.1805
845,2003-05-16,944.3,0.286147,13.2413,18.0266
846,2003-05-19,920.77,0.27549,12.9836,17.4846
847,2003-05-20,919.73,0.270644,12.1191,17.3625
848,2003-05-21,923.42,0.271911,12.3689,16.9454
849,2003-05-22,931.87,0.277643,12.5135,17.0338
850,2003-05-23,933.22,0.278879,12.7279,17.0736
851,2003-05-27,951.48,0.287383,12.7044,17.4776
852,2003-05-28,953.22,0.278211,13.0564,17.2116
853,2003-05-29,949.64,0.27549,13.1115,17.2026
854,2003-05-30,963.59,0.273127,13.3928,17.3496
855,2003-06-02,967.0,0.265481,13.5168,17.3703
856,2003-06-03,971.56,0.263367,13.7066,17.5373
857,2003-06-04,986.24,0.267953,13.5757,17.5303
858,2003-06-05,990.14,0.268422,13.7833,16.9803
859,2003-06-06,987.76,0.260874,15.0579,16.6904
860,2003-06-09,975.93,0.255391,14.9223,16.743
861,2003-06-10,984.84,0.261512,15.4956,17.3953
862,2003-06-11,997.48,0.265481,15.4759,17.5373
863,2003-06-12,998.51,0.270306,15.4612,17.6196
864,2003-06-13,988.61,0.265141,15.3451,17.3783
865,2003-06-16,1010.74,0.277912,15.8713,17.8976
866,2003-06-17,1011.66,0.277094,15.8713,18.2986
867,2003-06-18,1010.09,0.290992,15.7651,18.3811
868,2003-06-19,994.7,0.291312,15.4159,18.3811
869,2003-06-20,995.69,0.292288,15.7444,18.5608
870,2003-06-23,981.64,0.290095,15.9972,18.1716
871,2003-06-24,983.45,0.285888,16.1103,18.1219
872,2003-06-25,975.32,0.290414,15.9008,17.8062
873,2003-06-26,985.82,0.293575,16.0503,18.1498
874,2003-06-27,976.22,0.28525,15.9972,18.0733
875,2003-06-30,974.5,0.290095,15.773,18.0733
876,2003-07-01,982.32,0.290414,15.6883,18.4328
877,2003-07-02,993.75,0.293256,16.2431,18.9539
878,2003-07-03,985.7,0.290992,16.1753,18.6462
879,2003-07-07,1004.42,0.302607,16.3729,19.3302
880,2003-07-08,1007.84,0.310603,16.305,19.5247
881,2003-07-09,1002.21,0.302926,16.3375,19.3709
882,2003-07-10,988.7,0.2981,15.9156,18.9667
883,2003-07-11,998.14,0.302278,16.1477,19.2506
884,2003-07-14,1003.86,0.302926,15.6746,19.3133
885,2003-07-15,1000.42,0.2984,15.0736,19.2279
886,2003-07-16,994.09,0.302607,15.1003,19.4036
887,2003-07-17,981.73,0.318109,14.6508,18.8189
888,2003-07-18,993.32,0.317531,15.295,18.9608
889,2003-07-21,978.8,0.313594,14.9223,18.3562
890,2003-07-22,988.11,0.316644,15.0736,18.5975
891,2003-07-23,988.61,0.316335,15.1661,18.6462
892,2003-07-24,981.6,0.312317,15.0736,18.3324
893,2003-07-25,998.68,0.32795,15.3323,18.9608
894,2003-07-28,996.52,0.319326,15.2015,18.7623
895,2003-07-29,989.28,0.315418,15.8378,18.662
896,2003-07-30,987.49,0.308639,16.0188,18.4862
897,2003-07-31,990.31,0.320921,16.4545,18.6213
898,2003-08-01,980.15,0.315707,16.4241,18.4485
899,2003-08-04,982.82,0.322995,16.1477,18.4565
900,2003-08-05,965.46,0.310223,15.7297,18.0892
901,2003-08-06,967.08,0.298629,15.6028,18.0802
902,2003-08-07,974.12,0.303195,15.773,18.1309
903,2003-08-08,977.59,0.298918,17.0821,18.0326
904,2003-08-11,980.59,0.299248,16.9866,18.0574
905,2003-08-12,990.35,0.299896,17.0123,18.1428
906,2003-08-13,984.03,0.307203,16.5667,18.0485
907,2003-08-14,990.51,0.303833,16.4113,18.0733
908,2003-08-15,990.67,0.300513,16.431,18.0117
909,2003-08-18,999.74,0.309615,16.2431,18.1219
910,2003-08-19,1002.35,0.309257,16.3591,18.7623
911,2003-08-20,1000.3,0.319984,16.4487,18.6462
912,2003-08-21,1003.27,0.329974,16.0867,18.4952
913,2003-08-22,993.06,0.317781,15.6962,18.4862
914,2003-08-25,993.71,0.318109,15.8713,18.6848
915,2003-08-26,996.73,0.320602,15.945,18.7315
916,2003-08-27,996.79,0.326993,16.1477,18.6213
917,2003-08-28,1002.84,0.337949,15.9824,18.6947
918,2003-08-29,1008.01,0.34408,16.0297,18.6947
919,2003-09-02,1021.99,0.347949,16.0867,19.2209
920,2003-09-03,1026.27,0.349215,16.2214,19.9486
921,2003-09-04,1027.97,0.347351,16.727,20.0469
922,2003-09-05,1021.39,0.342466,16.6572,20.0042
923,2003-09-08,1031.64,0.346134,16.6955,20.3348
924,2003-09-09,1023.17,0.340611,16.8716,19.9952
925,2003-09-10,1010.92,0.3376,16.5903,19.4274
926,2003-09-11,1016.42,0.343472,16.9443,19.628
927,2003-09-12,1018.63,0.351568,16.786,19.9774
928,2003-09-15,1014.81,0.338248,16.7939,19.9952
929,2003-09-16,1029.32,0.340331,16.9817,20.3755
930,2003-09-17,1025.97,0.336644,16.9817,20.0906
931,2003-09-18,1039.58,0.348297,17.0948,20.8014
932,2003-09-19,1036.3,0.343792,17.1028,21.1221
933,2003-09-22,1022.82,0.336065,16.8961,20.4897
934,2003-09-23,1029.03,0.341229,17.0879,20.87
935,2003-09-24,1009.38,0.32452,17.1095,20.0687
936,2003-09-25,1003.27,0.310842,16.7034,19.9119
937,2003-09-26,996.85,0.315069,16.8784,19.8872
938,2003-09-29,1006.58,0.324231,16.9679,20.3268
939,2003-09-30,995.97,0.315418,16.8303,19.5972
940,2003-10-01,1018.22,0.316335,17.3092,20.1064
941,2003-10-02,1020.24,0.313244,17.3613,20.0906
942,2003-10-03,1029.85,0.330352,17.3476,20.4976
943,2003-10-06,1034.35,0.339195,17.2306,20.577
944,2003-10-07,1039.25,0.353462,17.6742,20.5453
945,2003-10-08,1033.78,0.35095,17.2678,20.3188
946,2003-10-09,1038.73,0.356812,17.3092,20.4073
947,2003-10-10,1038.06,0.360431,17.3663,20.3438
948,2003-10-13,1045.35,0.370819,17.502,20.2891
949,2003-10-14,1049.48,0.37387,17.4401,20.2177
950,2003-10-15,1046.76,0.377727,17.1028,20.4897
951,2003-10-16,1050.07,0.353791,17.1616,20.6108
952,2003-10-17,1039.32,0.346453,17.2678,20.4013
